SIMULATION 6: 50 xApps, 75 Parameters, 20 KPIs

XAPP-PARAMETER CONTROL RANGES
xapp,parameter,range_min,range_max
x25,7,9,4,7,5,3,4,8,9,6,5,6,6,7,9,5,6,-1,7,6,9,3,5,5,4,8,7,8,2,5,6,6,4,11,3,7,5,10,6,8,3,6,2,4,6,5,4,7,5,8
x26,6,5,3,4,6,3,6,5,6,3,6,2,8,6,7,6,7,7,-1,5,5,5,5,5,3,6,5,7,3,9,6,4,5,8,3,8,6,8,7,8,3,3,3,3,6,5,5,5,5,9
x27,9,10,8,10,11,6,9,7,7,6,9,7,12,10,7,5,7,6,5,-1,6,5,4,7,5,10,5,10,1,7,6,3,5,8,3,8,8,8,5,12,6,7,5,8,5,6,7,10,2,8
x28,8,9,5,8,6,6,4,7,10,8,4,9,6,7,7,6,5,9,5,6,-1,5,4,7,4,6,6,6,2,5,7,4,4,10,4,8,6,12,5,8,7,7,4,5,7,8,4,9,6,7
x29,5,5,5,4,6,5,4,1,6,2,5,2,7,5,4,4,4,3,5,5,5,-1,3,4,6,5,3,6,2,5,2,2,3,6,3,7,6,7,3,6,4,2,5,3,6,3,3,7,4,6
x3,7,3,1,6,6,2,5,5,7,5,4,2,7,6,6,3,6,5,5,4,4,3,-1,5,4,5,5,5,1,5,2,2,5,7,2,5,4,7,4,5,2,4,2,5,2,3,3,7,4,4
x30,8,10,5,11,9,9,8,8,9,7,6,7,9,11,8,8,5,5,5,7,7,4,5,-1,5,6,7,10,5,8,8,4,6,9,4,8,6,12,8,8,8,7,4,7,7,5,5,12,3,7
x31,6,5,3,7,8,7,4,4,7,2,5,3,6,8,5,2,5,4,3,5,4,6,4,5,-1,4,4,8,1,5,1,0,5,5,2,5,4,6,4,5,6,2,2,4,4,2,2,6,2,5
x32,7,9,10,11,9,5,9,9,8,7,8,7,10,10,9,7,7,8,6,10,6,5,5,6,4,-1,9,9,3,9,7,5,7,11,5,10,10,9,8,14,5,10,7,8,6,6,7,12,6,9
x33,5,8,5,11,10,5,6,6,8,7,6,5,7,9,6,6,8,7,5,5,6,3,5,7,4,9,-1,6,3,6,7,3,4,6,5,8,7,8,10,11,4,9,5,8,6,4,5,8,5,9
x34,12,11,6,14,11,10,10,8,9,5,7,7,12,11,10,5,9,8,7,10,6,6,5,10,8,9,6,-1,4,10,7,5,7,11,5,8,8,10,10,12,8,8,4,8,9,4,6,12,3,8
x35,1,4,3,4,3,2,3,3,3,3,0,1,4,3,2,2,3,2,3,1,2,2,1,5,1,3,3,4,-1,3,2,2,2,4,1,4,3,5,5,3,1,3,3,2,3,1,4,2,2,5
x36,7,5,4,9,11,5,8,7,6,5,8,6,13,9,8,5,9,5,9,7,5,5,5,8,5,9,6,10,3,-1,8,3,7,8,5,9,7,9,10,13,4,7,4,7,6,5,5,9,5,10
x37,6,7,5,10,6,5,5,7,6,7,7,9,6,7,9,6,6,6,6,6,7,2,2,8,1,7,7,7,2,8,-1,4,5,9,3,7,6,8,8,10,5,9,4,5,7,5,4,8,4,7
x38,2,5,3,4,2,2,3,3,4,2,2,3,4,4,5,4,3,6,4,3,4,2,2,4,0,5,3,5,2,3,4,-1,2,7,2,7,4,6,4,4,1,4,1,2,4,3,3,6,3,6
x39,7,7,5,7,7,4,8,8,8,4,3,5,8,8,7,3,5,4,5,5,4,3,5,6,5,7,4,7,2,7,5,2,-1,8,0,6,3,7,7,8,4,6,3,4,3,3,3,9,3,8
x4,11,9,8,11,6,6,7,9,13,9,8,9,11,10,13,8,9,11,8,8,10,6,7,9,5,11,6,11,4,8,9,7,8,-1,3,10,9,14,7,10,6,9,5,8,8,7,7,12,6,10
x40,4,2,2,6,4,4,4,2,4,4,3,4,5,5,3,5,2,3,3,3,4,3,2,4,2,5,5,5,1,5,3,2,0,3,-1,6,6,5,5,6,3,3,3,5,5,4,1,6,2,4
x41,6,8,7,11,10,8,8,7,10,6,7,6,11,11,7,8,7,7,8,8,8,7,5,8,5,10,8,8,4,9,7,7,6,10,6,-1,9,11,8,10,6,8,7,7,8,6,7,12,5,13
x42,6,5,5,11,8,6,4,6,6,6,9,4,9,9,7,8,6,5,6,8,6,6,4,6,4,10,7,8,3,7,6,4,3,9,6,9,-1,10,9,11,6,6,8,8,8,8,7,8,6,8
x43,8,10,6,11,10,7,8,9,11,10,6,8,13,11,9,7,8,10,8,8,12,7,7,12,6,9,8,10,5,9,8,6,7,14,5,11,10,-1,8,12,7,9,4,8,10,8,5,11,7,12
x44,7,7,4,12,10,4,6,9,8,6,5,6,9,8,8,5,8,6,7,5,5,3,4,8,4,8,10,10,5,10,8,4,7,7,5,8,9,8,-1,12,4,8,6,8,6,6,6,8,5,11
x45,9,10,9,14,14,7,11,10,8,8,9,8,16,12,11,6,11,8,8,12,8,6,5,8,5,14,11,12,3,13,10,4,8,10,6,10,11,12,12,-1,6,11,6,9,10,9,7,13,7,12
x46,8,7,5,10,6,9,5,5,7,5,6,5,4,8,4,6,5,3,3,6,7,4,2,8,6,5,4,8,1,4,5,1,4,6,3,6,6,7,4,6,-1,4,4,5,6,6,5,8,2,3
x47,6,9,5,12,8,5,6,9,6,9,6,8,9,7,8,3,8,6,3,7,7,2,4,7,2,10,9,8,3,7,9,4,6,9,3,8,6,9,8,11,4,-1,6,9,7,3,5,9,5,8
x48,5,6,4,7,5,4,3,5,5,5,6,2,5,5,4,5,4,2,3,5,4,5,2,4,2,7,5,4,3,4,4,1,3,5,3,7,8,4,6,6,4,6,-1,6,4,4,6,6,3,5
x49,7,7,5,11,8,5,6,7,8,7,6,7,10,8,5,3,8,4,3,8,5,3,5,7,4,8,8,8,2,7,5,2,4,8,5,7,8,8,8,9,5,9,6,-1,3,5,5,8,3,7
x5,5,7,5,10,7,7,4,5,6,6,8,5,9,8,7,7,6,6,6,5,7,6,2,7,4,6,6,9,3,6,7,4,3,8,5,8,8,10,6,10,6,7,4,3,-1,4,4,9,5,7
x50,7,4,4,6,5,4,5,6,6,5,4,5,6,7,7,5,4,5,5,6,8,3,3,5,2,6,4,4,1,5,5,3,3,7,4,6,8,8,6,9,6,3,4,5,4,-1,4,7,4,6
x6,5,6,5,8,6,4,4,4,5,5,6,2,6,7,4,5,8,4,5,7,4,3,3,5,2,7,5,6,4,5,4,3,3,7,1,7,7,5,6,7,5,5,6,5,4,4,-1,6,4,6
x7,12,11,9,13,11,10,11,9,13,7,8,10,12,14,11,9,6,7,5,10,9,7,7,12,6,12,8,12,2,9,8,6,9,12,6,12,8,11,8,13,8,9,6,8,9,7,6,-1,5,8
x8,2,3,3,5,3,2,1,4,3,3,3,3,4,4,5,3,4,5,5,2,6,4,4,3,2,6,5,3,2,5,4,3,3,6,2,5,6,7,5,7,2,5,3,3,5,4,4,5,-1,5
x9,5,8,7,9,11,4,9,6,8,6,5,6,12,11,7,5,8,8,9,8,7,6,4,7,5,9,9,8,5,10,7,6,8,10,4,13,8,12,11,12,3,8,5,7,7,6,6,8,5,-1

CONFLICT MATRIX FOR KPI k16
,x1,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x3,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x4,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x5,x50,x6,x7,x8,x9
x1,-1,6,6,10,7,6,10,10,10,6,5,7,9,10,9,6,8,7,9,10,11,5,10,9,7,10,5,12,6,10,8,3,7,10,7,12,9,12,6,7,7,11,8,6,11,9,7,11,6,9
x10,6,-1,4,4,6,4,5,4,6,4,3,5,5,4,4,5,6,4,5,6,6,5,6,8,4,4,6,6,4,4,7,5,4,3,4,9,5,7,4,4,5,10,3,5,5,2,2,7,4,4
x11,6,4,-1,6,6,2,7,4,4,0,3,3,6,5,3,5,4,2,4,6,4,3,2,4,5,8,3,7,3,6,4,5,3,4,5,8,7,6,4,4,4,8,5,3,6,5,5,6,4,5
x12,10,4,6,-1,10,8,10,10,11,5,5,9,10,8,5,6,9,5,6,11,10,4,6,9,7,9,7,12,6,10,7,5,6,7,8,10,10,11,7,8,7,11,7,8,11,7,7,10,7,8
x13,7,6,6,10,-1,6,8,8,9,5,7,10,11,9,5,4,7,4,4,11,7,3,4,8,5,6,7,10,3,10,8,5,3,4,6,11,7,7,7,8,5,10,6,7,7,3,4,10,6,8
x14,6,4,2,8,6,-1,6,3,5,4,3,4,5,6,6,3,6,4,3,5,6,3,5,7,4,5,4,7,4,6,4,3,3,5,6,7,4,7,1,4,4,7,4,3,6,3,3,7,5,6
x15,10,5,7,10,8,6,-1,9,8,2,6,5,8,9,5,7,7,7,7,11,7,2,7,8,7,10,8,10,3,10,7,7,7,6,9,9,8,11,5,7,5,10,5,7,11,8,4,9,6,10
x16,10,4,4,10,8,3,9,-1,11,5,7,7,7,6,5,5,5,8,5,8,9,2,7,7,6,7,7,7,2,9,5,4,7,6,5,8,7,10,6,6,6,9,6,5,9,6,5,10,7,7
x17,10,6,4,11,9,5,8,11,-1,7,7,7,8,9,6,8,7,9,7,10,9,3,7,7,6,9,8,9,3,7,7,7,5,8,7,12,9,10,4,5,5,11,8,8,10,6,7,11,7,9
x18,6,4,0,5,5,4,2,5,7,-1,4,7,4,5,4,3,4,4,3,4,9,2,5,6,1,4,6,4,3,7,5,1,2,6,5,8,4,8,3,5,5,6,4,6,6,3,2,6,3,5
x19,5,3,3,5,7,3,6,7,7,4,-1,4,5,4,5,5,5,5,4,7,5,4,5,5,5,6,7,6,2,9,5,4,3,6,5,8,8,7,4,6,4,7,6,5,10,2,4,8,4,6
x2,7,5,3,9,10,4,5,7,7,7,4,-1,8,7,4,2,6,2,2,8,10,2,3,8,3,4,4,8,3,7,8,4,4,4,4,9,7,8,8,6,6,9,5,7,6,3,3,8,4,6
x20,9,5,6,10,11,5,8,7,8,4,5,8,-1,9,8,5,9,4,8,11,8,5,6,9,4,6,4,11,4,11,7,5,4,6,7,10,8,9,7,10,3,10,6,6,6,7,3,11,6,7
x21,10,4,5,8,9,6,9,6,9,5,4,7,9,-1,6,6,6,6,8,9,9,1,6,7,4,9,6,11,3,8,6,5,3,9,6,12,8,10,5,7,3,7,6,7,8,6,6,11,4,9
x22,9,4,3,5,5,6,5,5,6,4,5,4,8,6,-1,4,5,5,4,6,6,3,7,8,4,4,3,6,2,7,5,4,4,6,6,8,5,7,3,5,2,8,4,3,6,6,3,9,4,6
x23,6,5,5,6,4,3,7,5,8,3,5,2,5,6,4,-1,3,5,6,7,7,3,5,6,3,7,6,6,3,4,6,7,2,7,7,9,8,9,2,3,3,7,3,4,11,5,4,5,4,5
x24,8,6,4,9,7,6,7,5,7,4,5,6,9,6,5,3,-1,3,8,9,7,6,7,6,6,7,5,8,5,9,6,3,6,4,6,8,8,8,4,8,4,10,6,6,7,3,4,7,6,5
x25,7,4,2,5,4,4,7,8,9,4,5,2,4,6,5,5,3,-1,6,5,5,2,6,5,5,6,7,6,2,6,2,4,4,6,5,6,3,8,1,3,3,6,3,2,7,5,3,9,5,6
x26,9,5,4,6,4,3,7,5,7,3,4,2,8,8,4,6,8,6,-1,8,7,5,7,6,4,9,6,9,7,9,5,2,5,7,5,9,8,9,5,9,2,6,6,4,8,6,4,7,5,8
x27,10,6,6,11,11,5,11,8,10,4,7,8,11,9,6,7,9,5,8,-1,9,4,8,9,6,9,7,11,4,9,7,7,5,6,8,11,9,8,6,8,4,10,6,10,9,7,4,8,6,9
x28,11,6,4,10,7,6,7,9,9,9,5,10,8,9,6,7,7,5,7,9,-1,4,9,10,3,9,6,8,6,9,7,4,6,11,5,12,9,14,6,7,7,9,8,7,10,7,6,9,7,9
x29,5,5,3,4,3,3,2,2,3,2,4,2,5,1,3,3,6,2,5,4,4,-1,4,4,4,4,2,6,5,4,3,1,2,3,3,6,6,4,2,3,4,5,4,2,4,1,3,4,3,2
x3,10,6,2,6,4,5,7,7,7,5,5,3,6,6,7,5,7,6,7,8,9,4,-1,7,5,7,7,6,4,8,4,3,6,7,6,9,7,10,4,6,3,7,5,6,7,6,4,8,6,6
x30,9,8,4,9,8,7,8,7,7,6,5,8,9,7,8,6,6,5,6,9,10,4,7,-1,5,5,7,11,7,9,8,5,6,5,7,9,8,11,8,8,6,12,3,6,9,5,3,10,4,8
x31,7,4,5,7,5,4,7,6,6,1,5,3,4,4,4,3,6,5,4,6,3,4,5,5,-1,5,5,8,3,5,3,3,6,3,6,6,7,7,4,2,5,7,3,3,6,3,4,7,4,3
x32,10,4,8,9,6,5,10,7,9,4,6,4,6,9,4,7,7,6,9,9,9,4,7,5,5,-1,6,10,5,10,5,5,4,8,8,12,10,10,3,7,4,9,9,6,11,6,8,9,7,10
x33,5,6,3,7,7,4,8,7,8,6,7,4,4,6,3,6,5,7,6,7,6,2,7,7,5,6,-1,6,4,9,6,4,4,5,6,9,6,10,5,6,4,8,4,7,10,3,4,7,4,7
x34,12,6,7,12,10,7,10,7,9,4,6,8,11,11,6,6,8,6,9,11,8,6,6,11,8,10,6,-1,8,11,9,5,4,8,9,11,11,10,8,8,8,12,6,7,11,6,7,13,7,9
x35,6,4,3,6,3,4,3,2,3,3,2,3,4,3,2,3,5,2,7,4,6,5,4,7,3,5,4,8,-1,7,3,1,3,4,3,7,7,7,5,5,5,5,5,1,7,2,5,4,3,6
x36,10,4,6,10,10,6,10,9,7,7,9,7,11,8,7,4,9,6,9,9,9,4,8,9,5,10,9,11,7,-1,7,3,6,8,9,11,9,12,8,13,6,10,8,6,12,7,5,12,8,11
x37,8,7,4,7,8,4,7,5,7,5,5,8,7,6,5,6,6,2,5,7,7,3,4,8,3,5,6,9,3,7,-1,4,4,5,6,9,7,7,7,6,5,11,4,8,9,4,3,6,5,8
x38,3,5,5,5,5,3,7,4,7,1,4,4,5,5,4,7,3,4,2,7,4,1,3,5,3,5,4,5,1,3,4,-1,3,4,5,8,7,7,3,2,2,8,4,4,7,4,3,7,4,5
x39,7,4,3,6,3,3,7,7,5,2,3,4,4,3,4,2,6,4,5,5,6,2,6,6,6,4,4,4,3,6,4,3,-1,4,3,5,6,9,6,4,3,6,4,3,5,5,2,6,5,6
x4,10,3,4,7,4,5,6,6,8,6,6,4,6,9,6,7,4,6,7,6,11,3,7,5,3,8,5,8,4,8,5,4,4,-1,4,10,7,12,3,5,5,6,8,5,10,8,6,10,6,8
x40,7,4,5,8,6,6,9,5,7,5,5,4,7,6,6,7,6,5,5,8,5,3,6,7,6,8,6,9,3,9,6,5,3,4,-1,9,8,8,3,6,5,9,2,6,9,6,2,7,5,6
x41,12,9,8,10,11,7,9,8,12,8,8,9,10,12,8,9,8,6,9,11,12,6,9,9,6,12,9,11,7,11,9,8,5,10,9,-1,15,14,8,8,7,12,12,9,12,6,9,12,6,12
x42,9,5,7,10,7,4,8,7,9,4,8,7,8,8,5,8,8,3,8,9,9,6,7,8,7,10,6,11,7,9,7,7,6,7,8,15,-1,12,10,8,6,10,10,8,12,5,8,9,5,8
x43,12,7,6,11,7,7,11,10,10,8,7,8,9,10,7,9,8,8,9,8,14,4,10,11,7,10,10,10,7,12,7,7,9,12,8,14,12,-1,8,8,7,12,9,6,14,8,6,13,7,9
x44,6,4,4,7,7,1,5,6,4,3,4,8,7,5,3,2,4,1,5,6,6,2,4,8,4,3,5,8,5,8,7,3,6,3,3,8,10,8,-1,8,4,7,5,6,6,4,3,7,3,6
x45,7,4,4,8,8,4,7,6,5,5,6,6,10,7,5,3,8,3,9,8,7,3,6,8,2,7,6,8,5,13,6,2,4,5,6,8,8,8,8,-1,3,8,6,7,8,6,2,9,5,7
x46,7,5,4,7,5,4,5,6,5,5,4,6,3,3,2,3,4,3,2,4,7,4,3,6,5,4,4,8,5,6,5,2,3,5,5,7,6,7,4,3,-1,8,4,4,7,3,4,6,4,4
x47,11,10,8,11,10,7,10,9,11,6,7,9,10,7,8,7,10,6,6,10,9,5,7,12,7,9,8,12,5,10,11,8,6,6,9,12,10,12,7,8,8,-1,7,8,11,6,5,12,7,8
x48,8,3,5,7,6,4,5,6,8,4,6,5,6,6,4,3,6,3,6,6,8,4,5,3,3,9,4,6,5,8,4,4,4,8,2,12,10,9,5,6,4,7,-1,5,8,4,8,8,6,8
x49,6,5,3,8,7,3,7,5,8,6,5,7,6,7,3,4,6,2,4,10,7,2,6,6,3,6,7,7,1,6,8,4,3,5,6,9,8,6,6,7,4,8,5,-1,6,5,3,6,3,6
x5,11,5,6,11,7,6,11,9,10,6,10,6,6,8,6,11,7,7,8,9,10,4,7,9,6,11,10,11,7,12,9,7,5,10,9,12,12,14,6,8,7,11,8,6,-1,6,8,10,7,9
x50,9,2,5,7,3,3,8,6,6,3,2,3,7,6,6,5,3,5,6,7,7,1,6,5,3,6,3,6,2,7,4,4,5,8,6,6,5,8,4,6,3,6,4,5,6,-1,2,7,5,7
x6,7,2,5,7,4,3,4,5,7,2,4,3,3,6,3,4,4,3,4,4,6,3,4,3,4,8,4,7,5,5,3,3,2,6,2,9,8,6,3,2,4,5,8,3,8,2,-1,6,4,6
x7,11,7,6,10,10,7,9,10,11,6,8,8,11,11,9,5,7,9,7,8,9,4,8,10,7,9,7,13,4,12,6,7,6,10,7,12,9,13,7,9,6,12,8,6,10,7,6,-1,8,8
x8,6,4,4,7,6,5,6,7,7,3,4,4,6,4,4,4,6,5,5,6,7,3,6,4,4,7,4,7,3,8,5,4,5,6,5,6,5,7,3,5,4,7,6,3,7,5,4,8,-1,6
x9,9,4,5,8,8,6,10,7,9,5,6,6,7,9,6,5,5,6,8,9,9,2,6,8,3,10,7,9,6,11,8,5,6,8,6,12,8,9,6,7,4,8,8,6,9,7,6,8,6,-1

CONFLICT MATRIX FOR KPI k17
,x1,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x3,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x4,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x5,x50,x6,x7,x8,x9
x1,-1,6,9,10,4,8,10,5,12,5,5,8,7,11,8,7,8,5,7,11,9,2,9,10,5,9,7,8,2,5,8,7,6,12,5,9,9,12,9,8,7,9,7,11,10,8,7,10,4,6
x10,6,-1,7,8,4,5,6,8,7,6,5,7,7,7,6,6,4,8,7,11,6,3,5,10,4,8,5,6,4,2,8,7,4,7,4,5,9,8,6,6,6,6,5,6,6,5,4,6,3,6
x11,9,7,-1,7,3,4,7,5,7,5,4,6,7,9,6,5,5,5,7,11,6,1,5,10,3,10,5,4,4,2,8,7,2,8,2,6,10,9,7,7,5,6,6,8,7,5,8,5,4,5
x12,10,8,7,-1,9,7,11,10,11,10,10,10,11,12,8,7,11,9,9,12,9,2,9,12,6,14,12,11,6,9,10,8,6,10,7,9,15,14,12,12,11,12,10,12,13,6,11,8,6,11
x13,4,4,3,9,-1,4,5,6,7,5,6,7,8,7,2,6,6,4,5,8,5,2,6,7,3,7,8,4,4,6,3,4,2,4,4,6,10,7,7,7,5,6,5,6,6,3,5,4,3,7
x14,8,5,4,7,4,-1,7,7,10,4,4,8,6,8,6,5,6,5,6,9,5,5,4,9,7,8,7,7,3,8,7,4,3,8,7,6,9,9,7,8,4,7,7,8,10,6,3,10,5,7
x15,10,6,7,11,5,7,-1,9,9,5,4,7,11,10,9,8,9,9,7,11,8,1,10,10,4,10,8,6,3,7,8,9,7,9,8,8,11,11,8,9,5,11,4,10,9,6,5,10,5,8
x16,5,8,5,10,6,7,9,-1,11,9,5,11,10,8,9,6,7,11,6,12,9,3,6,9,6,10,8,6,4,7,7,7,6,10,5,8,14,10,8,8,4,13,8,9,9,6,4,9,6,11
x17,12,7,7,11,7,10,9,11,-1,6,8,13,8,8,8,10,8,8,6,12,9,5,8,12,8,9,9,8,2,6,8,8,5,11,7,9,14,11,11,7,8,9,10,12,12,8,8,12,5,8
x18,5,6,5,10,5,4,5,9,6,-1,7,8,7,8,3,6,8,7,5,11,8,2,4,8,2,8,8,5,4,7,7,3,2,10,4,6,11,9,5,9,7,9,6,9,8,5,5,6,3,7
x19,5,5,4,10,6,4,4,5,8,7,-1,5,8,8,3,7,10,6,7,10,3,3,6,6,4,9,9,5,2,8,6,6,4,9,4,4,13,8,9,11,6,6,5,10,11,3,8,7,3,7
x2,8,7,6,10,7,8,7,11,13,8,5,-1,8,7,6,6,6,7,5,11,10,4,5,10,5,8,8,7,4,6,8,6,3,10,5,5,12,8,9,8,7,11,7,10,9,8,6,9,5,8
x20,7,7,7,11,8,6,11,10,8,7,8,8,-1,12,8,8,11,7,9,12,6,4,8,10,2,12,7,8,5,10,8,9,5,12,5,6,15,12,10,14,5,12,5,10,10,6,6,11,2,10
x21,11,7,9,12,7,8,10,8,8,8,8,7,12,-1,7,7,9,8,12,13,8,3,9,13,5,13,11,8,5,9,9,8,4,12,5,9,14,14,11,13,7,10,6,12,11,6,8,11,5,10
x22,8,6,6,8,2,6,9,9,8,3,3,6,8,7,-1,5,7,9,6,8,7,1,8,9,6,9,6,8,2,6,9,7,6,10,7,8,10,10,10,8,2,11,6,9,8,7,5,8,6,8
x23,7,6,5,7,6,5,8,6,10,6,7,6,8,7,5,-1,9,7,7,10,7,4,6,9,4,6,7,5,2,7,8,5,4,9,8,8,13,9,9,7,4,6,7,8,10,7,5,7,3,7
x24,8,4,5,11,6,6,9,7,8,8,10,6,11,9,7,9,-1,8,8,11,7,4,9,5,2,12,7,6,3,12,9,8,6,14,6,7,13,12,8,13,4,10,7,9,13,5,7,9,5,9
x25,5,8,5,9,4,5,9,11,8,7,6,7,7,8,9,7,8,-1,8,10,8,2,7,8,5,9,7,6,2,6,9,7,5,10,5,6,11,9,8,7,4,10,5,7,7,5,5,7,8,9
x26,7,7,7,9,5,6,7,6,6,5,7,5,9,12,6,7,8,8,-1,11,7,2,8,10,4,11,6,7,6,9,10,7,6,11,3,8,11,10,10,11,5,5,6,6,10,6,7,7,6,12
x27,11,11,11,12,8,9,11,12,12,11,10,11,12,13,8,10,11,10,11,-1,11,3,8,12,5,15,10,5,5,8,11,9,5,13,6,10,16,13,11,14,7,11,8,14,12,8,9,9,5,11
x28,9,6,6,9,5,5,8,9,9,8,3,10,6,8,7,7,7,8,7,11,-1,1,7,9,2,8,5,4,5,6,7,4,3,10,6,9,10,10,7,7,6,8,8,8,7,8,5,5,5,9
x29,2,3,1,2,2,5,1,3,5,2,3,4,4,3,1,4,4,2,2,3,1,-1,2,4,2,3,3,3,2,5,3,3,1,5,2,1,6,4,4,4,2,3,4,3,5,3,1,6,1,3
x3,9,5,5,9,6,4,10,6,8,4,6,5,8,9,8,6,9,7,8,8,7,2,-1,9,5,10,10,6,4,8,4,9,7,10,6,8,11,12,8,8,4,9,5,8,9,6,5,9,6,8
x30,10,10,10,12,7,9,10,9,12,8,6,10,10,13,9,9,5,8,10,12,9,4,9,-1,8,10,11,9,7,7,11,9,3,10,8,10,16,14,13,10,9,8,10,12,12,10,8,11,6,10
x31,5,4,3,6,3,7,4,6,8,2,4,5,2,5,6,4,2,5,4,5,2,2,5,8,-1,5,8,6,0,3,4,4,3,3,6,5,8,6,7,2,3,6,5,7,8,4,3,6,5,4
x32,9,8,10,14,7,8,10,10,9,8,9,8,12,13,9,6,12,9,11,15,8,3,10,10,5,-1,10,8,6,10,9,9,6,13,5,9,15,14,10,15,6,12,9,11,10,7,11,10,7,12
x33,7,5,5,12,8,7,8,8,9,8,9,8,7,11,6,7,7,7,6,10,5,3,10,11,8,10,-1,7,4,9,5,7,4,8,8,8,15,10,11,10,5,11,6,12,11,5,7,9,7,9
x34,8,6,4,11,4,7,6,6,8,5,5,7,8,8,8,5,6,6,7,5,4,3,6,9,6,8,7,-1,3,7,7,4,4,9,5,5,8,9,8,8,6,9,5,7,10,4,5,9,3,5
x35,2,4,4,6,4,3,3,4,2,4,2,4,5,5,2,2,3,2,6,5,5,2,4,7,0,6,4,3,-1,6,4,3,2,5,1,4,7,6,5,7,3,3,6,2,5,4,4,3,3,8
x36,5,2,2,9,6,8,7,7,6,7,8,6,10,9,6,7,12,6,9,8,6,5,8,7,3,10,9,7,6,-1,7,5,6,12,6,8,13,11,10,14,3,10,8,8,12,6,6,10,5,12
x37,8,8,8,10,3,7,8,7,8,7,6,8,8,9,9,8,9,9,10,11,7,3,4,11,4,9,5,7,4,7,-1,8,5,12,6,8,13,11,13,11,6,8,7,10,11,8,7,7,5,10
x38,7,7,7,8,4,4,9,7,8,3,6,6,9,8,7,5,8,7,7,9,4,3,9,9,4,9,7,4,3,5,8,-1,5,8,4,7,12,10,8,7,3,8,5,6,10,4,6,8,5,7
x39,6,4,2,6,2,3,7,6,5,2,4,3,5,4,6,4,6,5,6,5,3,1,7,3,3,6,4,4,2,6,5,5,-1,8,2,5,6,7,6,6,2,7,4,5,6,5,3,6,4,8
x4,12,7,8,10,4,8,9,10,11,10,9,10,12,12,10,9,14,10,11,13,10,5,10,10,3,13,8,9,5,12,12,8,8,-1,4,7,15,15,11,16,5,12,8,12,13,11,7,13,7,12
x40,5,4,2,7,4,7,8,5,7,4,4,5,5,5,7,8,6,5,3,6,6,2,6,8,6,5,8,5,1,6,6,4,2,4,-1,8,10,7,8,5,3,7,5,9,8,4,2,6,3,5
x41,9,5,6,9,6,6,8,8,9,6,4,5,6,9,8,8,7,6,8,10,9,1,8,10,5,9,8,5,4,8,8,7,5,7,8,-1,12,12,10,7,4,8,10,8,9,5,7,6,4,10
x42,9,9,10,15,10,9,11,14,14,11,13,12,15,14,10,13,13,11,11,16,10,6,11,16,8,15,15,8,7,13,13,12,6,15,10,12,-1,17,18,16,7,15,13,16,17,10,10,12,8,15
x43,12,8,9,14,7,9,11,10,11,9,8,8,12,14,10,9,12,9,10,13,10,4,12,14,6,14,10,9,6,11,11,10,7,15,7,12,17,-1,11,13,7,12,11,12,15,10,8,10,6,10
x44,9,6,7,12,7,7,8,8,11,5,9,9,10,11,10,9,8,8,10,11,7,4,8,13,7,10,11,8,5,10,13,8,6,11,8,10,18,11,-1,13,6,11,10,15,12,8,9,9,6,13
x45,8,6,7,12,7,8,9,8,7,9,11,8,14,13,8,7,13,7,11,14,7,4,8,10,2,15,10,8,7,14,11,7,6,16,5,7,16,13,13,-1,5,11,7,13,12,8,9,11,5,13
x46,7,6,5,11,5,4,5,4,8,7,6,7,5,7,2,4,4,4,5,7,6,2,4,9,3,6,5,6,3,3,6,3,2,5,3,4,7,7,6,5,-1,4,5,8,6,4,6,5,1,4
x47,9,6,6,12,6,7,11,13,9,9,6,11,12,10,11,6,10,10,5,11,8,3,9,8,6,12,11,9,3,10,8,8,7,12,7,8,15,12,11,11,4,-1,7,12,10,7,6,11,6,10
x48,7,5,6,10,5,7,4,8,10,6,5,7,5,6,6,7,7,5,6,8,8,4,5,10,5,9,6,5,6,8,7,5,4,8,5,10,13,11,10,7,5,7,-1,7,10,7,8,6,6,10
x49,11,6,8,12,6,8,10,9,12,9,10,10,10,12,9,8,9,7,6,14,8,3,8,12,7,11,12,7,2,8,10,6,5,12,9,8,16,12,15,13,8,12,7,-1,12,7,7,10,4,8
x5,10,6,7,13,6,10,9,9,12,8,11,9,10,11,8,10,13,7,10,12,7,5,9,12,8,10,11,10,5,12,11,10,6,13,8,9,17,15,12,12,6,10,10,12,-1,6,7,10,6,9
x50,8,5,5,6,3,6,6,6,8,5,3,8,6,6,7,7,5,5,6,8,8,3,6,10,4,7,5,4,4,6,8,4,5,11,4,5,10,10,8,8,4,7,7,7,6,-1,5,8,5,9
x6,7,4,8,11,5,3,5,4,8,5,8,6,6,8,5,5,7,5,7,9,5,1,5,8,3,11,7,5,4,6,7,6,3,7,2,7,10,8,9,9,6,6,8,7,7,5,-1,6,4,8
