SIMULATION 7: 100 xApps, 150 Parameters, 25 KPIs

XAPP-PARAMETER CONTROL RANGES
xapp,parameter,range_min,range_max
x8,19,12,10,13,20,17,10,14,11,19,21,13,13,16,18,19,15,16,14,9,8,14,6,14,17,12,9,13,12,13,12,16,12,14,19,12,13,13,7,18,15,11,10,17,11,16,16,21,7,17,17,18,16,20,16,20,16,16,14,12,11,12,9,16,6,20,15,9,8,12,12,14,12,19,13,19,11,11,-1,6,9,14,13,8,9,20,18,15,9,16,5,18,18,12,13,13,11,15,11,12
x80,14,6,10,9,12,12,11,6,10,10,10,7,11,9,9,13,12,10,16,8,6,12,6,10,13,9,6,7,9,5,8,10,6,10,11,8,7,10,7,11,11,11,9,10,9,14,12,12,11,12,15,10,13,17,11,9,10,10,11,14,11,11,9,12,5,10,14,11,11,9,5,12,9,8,8,10,9,11,6,-1,8,12,9,12,8,13,12,12,8,11,9,10,8,6,12,9,14,7,7,15
x81,15,10,9,13,13,13,12,8,14,10,14,12,14,16,15,12,15,14,14,13,6,13,8,9,16,11,10,10,10,7,9,11,11,10,19,9,11,7,9,11,9,11,7,12,11,14,16,11,13,14,19,15,13,16,15,13,16,11,10,17,12,12,10,14,6,15,15,13,9,14,13,15,5,14,15,19,8,11,9,8,-1,11,8,14,11,13,18,16,10,14,7,15,17,6,10,12,10,10,8,14
x82,17,9,14,16,19,16,10,8,15,14,15,13,16,16,18,19,15,18,18,14,8,19,11,12,17,12,8,9,16,11,12,18,12,12,15,10,15,11,9,16,18,15,9,18,11,18,17,16,14,15,18,19,17,21,12,12,17,18,14,17,18,19,8,17,8,17,17,12,12,15,14,17,13,16,12,22,16,14,14,12,11,-1,8,13,8,17,18,19,11,20,11,14,16,14,17,14,14,13,10,19
x83,15,10,11,10,16,11,9,11,10,10,16,8,11,11,11,16,13,13,17,11,5,13,5,12,14,7,10,9,13,8,9,12,9,8,14,9,10,13,5,13,11,13,8,13,6,11,15,16,9,14,15,13,16,18,15,12,13,15,12,11,9,10,12,11,8,12,16,11,9,14,11,11,13,13,8,10,10,12,13,9,8,8,-1,14,7,14,14,11,10,14,8,14,13,6,13,10,10,9,8,10
x84,22,14,14,12,16,16,14,8,13,11,11,12,18,18,16,15,15,12,22,14,9,20,10,13,19,12,11,11,14,6,7,11,10,9,20,11,13,13,12,16,13,17,13,13,13,15,18,14,12,16,17,19,19,21,13,15,15,15,15,18,20,11,17,18,10,17,21,13,14,15,13,13,14,15,8,21,15,17,8,12,14,13,14,-1,8,19,15,18,11,18,13,16,14,12,15,14,15,13,13,17
x85,10,8,11,7,12,11,10,9,12,11,12,12,13,11,10,11,13,9,13,9,5,10,4,11,12,10,8,3,9,10,13,7,10,12,13,6,12,5,8,12,7,15,6,10,6,13,13,10,7,10,13,13,10,13,10,12,12,10,12,10,12,10,7,11,5,12,11,11,7,14,9,12,7,11,10,14,8,5,9,8,11,8,7,8,-1,13,13,10,9,15,9,15,13,4,9,9,8,8,7,12
x86,25,20,12,15,24,17,16,16,17,18,25,19,23,22,23,22,20,22,20,17,15,24,11,17,24,16,14,15,17,16,14,15,16,17,24,14,13,16,15,22,22,19,15,24,16,23,20,26,12,22,23,26,23,25,20,23,22,19,21,21,20,15,16,25,11,20,25,16,15,20,17,20,16,23,16,27,13,18,20,13,13,17,14,19,13,-1,21,18,15,21,13,21,23,15,22,14,17,18,17,23
x87,21,16,15,17,26,16,14,14,20,22,22,18,22,23,21,21,16,18,21,17,13,20,11,17,23,14,12,13,15,15,16,16,15,15,23,12,22,12,14,19,15,16,16,19,14,19,24,24,18,20,23,21,22,22,20,19,21,20,16,21,20,18,15,18,11,18,17,15,16,20,17,19,14,22,15,27,14,17,18,12,18,18,14,15,13,21,-1,21,13,21,11,23,19,17,15,19,19,16,12,21
x88,19,18,15,13,22,21,16,10,16,16,21,10,23,21,22,25,20,17,20,17,10,23,13,14,21,15,9,11,18,15,10,15,14,16,22,12,21,9,9,18,16,15,11,23,16,19,23,21,15,17,24,26,24,21,21,17,17,21,15,24,18,16,15,19,6,21,20,14,13,17,17,20,16,20,16,23,15,20,15,12,16,19,11,18,10,18,21,-1,16,21,15,23,19,14,16,16,21,19,12,21
x89,14,12,8,7,11,9,13,10,8,11,14,10,15,10,12,11,9,10,13,13,4,16,7,10,11,11,8,6,9,11,9,7,6,12,14,7,10,5,8,11,10,11,3,16,9,12,12,10,11,13,14,15,14,12,10,12,12,13,10,14,11,11,9,14,6,16,12,12,8,11,9,16,9,9,9,16,8,13,9,8,10,11,10,11,9,15,13,16,-1,15,10,16,12,5,11,10,8,12,9,13
x9,22,16,18,14,19,18,15,13,15,17,22,19,19,20,20,20,22,18,23,18,10,20,10,20,20,15,16,11,18,14,13,18,12,17,22,12,19,13,12,22,14,21,14,22,15,18,24,20,15,19,23,23,19,27,17,18,20,21,19,18,20,20,15,23,10,22,20,17,19,18,17,20,20,17,16,21,18,16,16,11,14,20,14,18,15,21,21,21,15,-1,14,23,18,11,17,17,17,19,15,22
x90,13,12,12,8,12,11,11,9,11,9,9,8,11,13,11,11,13,9,17,12,4,10,8,10,13,6,8,7,13,6,8,5,7,14,10,7,11,6,10,13,8,12,9,14,10,11,12,11,9,8,14,15,12,13,8,12,10,11,15,14,13,10,10,15,8,10,11,12,10,14,9,9,10,11,6,15,9,12,5,9,7,11,8,13,9,13,11,15,10,14,-1,15,9,8,10,11,13,9,8,14
x91,23,20,18,15,26,16,13,17,14,20,22,14,22,20,22,21,21,17,24,18,11,21,8,17,22,12,13,12,17,13,16,16,17,18,21,10,17,12,11,18,16,23,14,20,15,18,23,22,16,18,25,23,24,20,21,20,21,20,18,22,19,12,19,21,12,23,21,20,13,20,19,21,18,23,12,27,14,16,18,10,15,14,14,16,15,21,23,23,16,23,15,-1,20,13,17,16,16,19,11,22
x92,15,18,14,16,25,18,15,14,16,17,23,18,21,21,19,23,20,17,18,17,11,19,9,14,26,12,13,10,14,18,12,14,14,15,23,13,17,13,15,19,19,16,13,17,17,21,23,20,15,21,20,27,22,25,17,20,22,16,17,19,15,17,16,18,9,19,25,16,14,19,21,20,17,23,15,23,14,17,18,8,17,16,13,14,13,23,19,19,12,18,9,20,-1,8,15,14,16,17,10,19
x93,15,8,9,10,17,11,6,6,13,13,11,10,13,13,14,12,9,8,15,9,10,15,9,11,15,9,6,9,13,9,8,12,11,7,13,8,10,9,9,13,9,8,12,13,7,10,13,15,6,7,9,12,16,12,11,9,11,12,11,14,10,8,8,15,5,13,11,7,7,9,7,11,9,13,6,16,8,13,12,6,6,14,6,12,4,15,17,14,5,11,8,13,8,-1,13,14,10,9,7,9
x94,22,15,10,14,22,14,11,9,14,15,17,12,17,14,23,18,17,19,18,13,9,23,8,14,17,13,11,10,13,10,12,18,18,14,19,12,13,13,10,19,16,14,13,16,10,16,21,17,14,16,17,18,20,18,17,17,21,20,12,19,18,15,12,21,10,15,21,12,14,14,13,16,15,16,8,20,14,16,13,12,10,17,13,15,9,22,15,16,11,17,10,17,15,13,-1,10,13,13,11,19
x95,16,13,12,15,18,11,14,7,13,17,15,12,17,13,14,13,12,11,19,9,9,15,12,12,16,11,9,14,12,8,8,9,7,12,18,11,16,9,6,17,10,13,11,14,9,11,14,15,13,11,15,18,16,18,14,13,15,12,11,13,13,9,11,19,6,16,15,13,10,13,12,16,14,14,9,17,9,15,13,9,12,14,10,14,9,14,19,16,10,17,11,16,14,14,10,-1,10,10,9,15
x96,17,13,18,12,18,23,12,8,17,14,15,13,14,18,16,18,15,13,19,9,9,18,12,14,18,13,8,6,16,11,13,13,13,16,17,10,15,9,13,20,16,15,14,13,14,18,24,19,16,16,18,22,21,20,18,15,15,16,19,20,16,17,14,15,10,16,18,11,15,18,13,15,15,16,13,19,13,12,11,14,10,14,10,15,8,17,19,21,8,17,13,16,16,10,13,10,-1,15,15,20
x97,18,16,12,10,19,17,12,5,14,16,18,15,19,16,21,18,16,15,14,16,9,17,9,12,16,14,9,13,10,14,8,15,13,17,18,8,16,10,10,23,17,15,15,19,12,16,19,17,10,18,20,17,17,22,15,22,15,16,12,13,15,13,14,17,8,17,17,13,15,20,19,18,15,15,11,21,10,16,15,7,10,13,9,13,8,18,16,19,12,19,9,19,17,9,13,10,15,-1,12,15
x98,15,10,10,7,12,16,9,4,13,8,11,12,12,11,12,11,12,15,14,8,6,16,8,13,12,10,9,9,9,8,10,12,10,11,14,8,12,7,10,18,12,12,11,14,9,15,13,11,12,9,14,17,13,16,10,16,9,9,14,13,13,11,9,12,6,13,13,10,10,12,8,11,11,10,9,15,8,7,11,7,8,10,8,13,7,17,12,12,9,15,8,11,10,7,11,9,15,12,-1,12
x99,21,16,17,14,23,18,16,14,18,16,20,16,18,22,21,20,21,18,26,14,11,21,10,17,19,16,11,8,15,13,14,16,12,18,21,10,17,13,10,18,18,19,13,16,16,16,23,19,19,16,25,26,23,23,19,20,19,21,18,21,23,17,18,22,11,23,20,14,14,17,18,19,19,18,14,20,14,20,12,15,14,19,10,17,12,23,21,21,13,22,14,22,19,9,19,15,20,15,12,-1

CONFLICT MATRIX FOR KPI k20
,x1,x10,x100,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x3,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x4,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x5,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x6,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x7,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x8,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x9,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
x1,-1,17,14,20,19,16,18,16,14,17,15,14,17,18,17,18,22,17,23,13,14,17,16,12,23,15,16,11,15,15,13,16,11,17,18,17,13,10,20,18,23,18,13,24,14,17,21,18,14,18,19,21,18,20,17,23,21,20,16,19,22,18,20,23,12,13,20,14,14,19,14,17,16,17,13,26,12,17,16,16,17,21,9,20,13,22,19,18,17,21,13,21,18,14,23,14,14,18,11,23
x10,17,-1,13,18,21,16,19,13,17,18,13,16,19,18,19,23,18,17,19,13,8,20,11,12,22,14,13,17,12,12,10,13,8,15,18,14,12,10,19,19,20,20,12,20,13,10,19,19,8,15,16,17,19,18,12,18,19,17,17,18,22,11,14,18,13,12,19,14,19,19,18,19,14,20,9,20,9,19,15,11,12,18,11,15,10,20,18,20,14,16,10,19,20,12,21,14,15,16,12,19
x100,14,13,-1,11,14,12,14,6,12,17,10,11,14,14,10,12,16,11,18,9,9,14,5,6,16,8,11,7,11,11,11,12,4,12,14,13,10,13,10,14,15,10,9,13,9,10,15,13,5,10,14,15,15,15,13,11,12,13,13,15,20,14,11,13,9,6,15,9,13,18,16,13,10,14,11,15,5,11,10,11,11,16,7,11,9,13,17,13,9,17,9,14,13,7,13,12,13,12,6,19
x11,20,18,11,-1,18,16,17,12,14,20,14,16,14,16,15,20,20,17,24,13,10,18,13,12,18,14,8,15,9,14,12,14,11,19,17,18,13,9,16,17,19,19,11,17,16,12,20,16,9,18,20,20,16,19,12,20,19,17,13,18,19,12,15,19,12,9,18,11,15,15,15,18,15,21,12,20,12,16,17,10,14,19,6,18,10,17,18,15,9,20,9,18,14,12,21,12,14,15,8,17
x12,19,21,14,18,-1,18,14,10,16,20,14,14,20,21,19,24,20,16,20,12,15,20,8,8,22,14,13,15,15,16,13,17,13,15,21,15,13,12,15,20,24,21,11,18,15,15,19,18,11,19,19,19,20,19,15,20,19,20,12,20,23,15,16,11,12,11,18,14,16,20,16,18,17,19,11,23,12,15,18,15,13,19,11,15,8,19,23,21,13,14,9,21,22,14,18,9,17,16,9,23
x13,16,16,12,16,18,-1,13,12,16,17,15,14,14,15,13,24,15,15,21,9,8,18,15,11,19,14,12,16,13,15,10,15,8,18,17,16,12,9,13,21,18,18,12,14,14,15,22,17,11,18,18,20,17,15,13,16,17,17,17,19,18,18,16,15,11,12,22,13,14,16,19,18,13,16,12,23,11,15,16,15,9,18,7,16,10,23,17,22,8,17,11,16,14,12,17,10,19,20,13,22
x14,18,19,14,17,14,13,-1,12,14,17,11,14,16,13,11,17,18,13,21,12,11,19,11,15,16,14,11,13,10,13,7,11,8,14,18,16,14,9,18,14,18,16,11,17,15,13,17,17,9,18,12,17,16,19,12,19,18,14,16,20,21,11,15,21,12,13,16,12,16,19,18,16,13,20,11,19,11,15,15,11,14,18,9,18,9,16,16,16,14,16,12,16,20,8,17,15,13,12,11,19
x15,16,13,6,12,10,12,12,-1,11,11,12,12,7,10,9,16,13,9,17,8,8,9,9,13,12,13,10,11,14,10,7,11,5,12,12,12,5,8,14,10,13,12,7,11,13,9,13,15,6,12,12,13,14,13,11,12,15,13,16,11,13,11,11,11,9,9,14,10,10,15,12,10,10,15,10,15,8,13,13,8,8,14,8,14,10,14,12,10,8,13,10,16,11,7,13,5,7,12,4,15
x16,14,17,12,14,16,16,14,11,-1,15,14,14,12,14,14,20,16,13,20,11,10,14,12,11,15,14,11,12,10,13,8,16,6,12,13,11,8,8,12,17,18,13,14,16,11,14,17,23,7,12,17,13,15,16,14,15,12,16,15,16,17,12,13,15,10,11,16,12,13,17,20,20,13,22,10,17,6,15,13,8,14,20,8,11,8,17,16,14,9,14,9,15,15,11,17,12,16,15,11,20
x17,17,18,17,20,20,17,17,11,15,-1,16,16,16,16,15,22,17,15,22,13,12,18,10,12,15,13,12,14,11,12,15,13,8,18,19,15,14,11,11,17,19,19,12,19,15,13,19,16,8,19,18,17,17,21,12,17,16,19,16,18,23,16,12,15,12,10,19,15,15,24,22,19,13,21,13,21,10,15,16,13,12,17,11,16,9,17,23,17,11,22,8,19,15,11,19,11,16,18,7,20
x18,15,13,10,14,14,15,11,12,14,16,-1,12,10,12,10,17,16,14,16,10,9,14,10,13,10,15,11,12,12,14,10,15,5,14,15,9,8,8,10,16,15,12,8,13,12,14,16,17,9,12,19,17,13,15,14,18,14,16,11,17,18,13,12,13,6,10,16,7,12,15,19,15,7,18,13,16,7,14,16,9,8,18,7,9,9,19,14,15,10,19,7,11,13,6,14,11,12,17,6,20
x19,14,16,11,16,14,14,14,12,14,16,12,-1,10,13,12,16,17,13,18,9,6,12,8,12,14,16,14,12,9,8,10,9,8,12,17,15,7,6,12,16,17,15,8,10,12,7,13,18,10,16,11,16,15,16,8,14,14,14,15,11,18,7,13,18,10,12,11,12,13,16,15,17,10,18,11,16,9,12,13,8,9,12,7,13,10,19,15,9,8,15,9,15,12,9,13,10,10,16,10,18
x2,17,19,14,14,20,14,16,7,12,16,10,10,-1,18,18,19,19,11,20,14,14,18,12,9,20,10,10,11,12,16,9,11,9,18,19,13,11,9,15,18,21,17,10,21,14,13,19,16,7,14,16,16,13,19,14,18,15,15,12,19,23,14,12,16,9,10,18,12,15,20,16,16,12,16,11,22,9,17,12,10,14,19,8,16,8,17,18,23,13,16,12,18,18,10,16,11,14,17,9,19
x20,18,18,14,16,21,15,13,10,14,16,12,13,18,-1,16,19,20,14,19,11,13,16,13,10,20,10,12,14,12,16,10,15,8,13,16,13,10,12,16,21,18,21,12,20,8,16,19,21,8,18,20,19,17,22,14,21,16,16,14,16,20,12,14,11,11,12,19,13,16,15,18,15,12,20,10,22,11,17,15,12,16,19,8,17,9,18,20,19,9,16,9,18,17,12,14,10,17,17,8,19
x21,17,19,10,15,19,13,11,9,14,15,10,12,18,16,-1,17,18,12,16,13,8,16,9,12,19,11,12,10,9,12,14,15,10,13,17,10,10,9,17,16,19,17,13,21,14,15,17,16,10,16,18,16,12,17,13,20,16,17,16,14,17,13,12,15,12,15,18,8,15,17,17,12,15,19,10,20,8,15,14,7,14,17,9,14,7,18,18,14,14,18,10,19,15,13,20,8,17,16,10,17
x22,18,23,12,20,24,24,17,16,20,22,17,16,19,19,17,-1,23,17,26,15,13,21,17,14,21,16,13,17,16,18,13,18,11,18,20,14,14,11,16,20,24,24,11,22,16,16,22,26,9,24,22,21,26,26,19,21,21,20,21,22,23,14,20,20,11,15,25,19,19,26,24,22,19,26,13,23,15,19,20,15,9,23,12,19,13,24,20,27,14,21,15,23,21,13,21,11,19,26,12,25
x23,22,18,16,20,20,15,18,13,16,17,16,17,19,20,18,23,-1,17,24,16,13,14,13,13,21,16,18,13,14,15,12,17,9,19,20,11,12,14,19,19,21,21,12,23,16,18,19,18,10,19,19,21,22,23,14,21,21,21,21,19,24,14,20,20,14,17,24,11,18,20,21,22,15,22,12,21,9,15,19,13,15,22,10,22,11,20,17,20,15,25,15,21,23,17,22,11,18,21,9,22
x24,17,17,11,17,16,15,13,9,13,15,14,13,11,14,12,17,17,-1,15,8,9,13,8,8,15,13,10,12,10,9,12,15,8,14,14,9,11,11,9,16,16,11,7,17,10,11,15,15,9,15,17,19,11,17,9,18,17,15,15,14,16,11,9,16,8,9,17,16,16,14,15,16,13,16,6,17,10,13,15,10,9,19,6,14,5,19,15,14,10,16,7,12,14,11,16,9,13,14,10,18
x25,23,19,18,24,20,21,21,17,20,22,16,18,20,19,16,26,24,15,-1,13,17,24,15,14,21,17,15,15,18,17,15,16,8,20,21,19,14,14,19,20,24,23,12,18,20,15,24,22,12,18,19,23,21,25,18,20,21,24,21,25,30,17,22,23,15,15,24,17,18,21,21,21,19,23,17,23,14,21,16,17,15,24,12,23,12,22,19,20,12,24,14,23,17,14,23,14,20,17,12,29
x26,13,13,9,13,12,9,12,8,11,13,10,9,14,11,13,15,16,8,13,-1,8,12,6,11,13,9,6,7,9,10,9,9,7,13,9,10,9,6,9,9,15,12,7,17,7,15,14,13,4,13,12,15,14,16,10,12,11,13,12,11,14,10,9,13,6,9,12,6,8,15,14,14,11,15,9,14,5,11,11,6,9,13,5,12,8,13,13,13,10,15,10,11,11,8,11,6,9,13,7,14
x27,14,8,9,10,15,8,11,8,10,12,9,6,14,13,8,13,13,9,17,8,-1,14,6,7,11,9,8,6,8,17,6,10,7,9,13,8,9,7,10,9,16,8,8,13,12,10,13,11,4,12,11,12,12,14,13,11,14,14,9,13,15,11,11,8,6,6,11,7,10,11,12,9,13,14,5,13,6,11,12,6,8,13,5,10,5,12,13,12,6,12,5,13,14,7,13,6,10,13,5,15
x28,17,20,14,18,20,18,19,9,14,18,14,12,18,16,16,21,14,13,24,12,14,-1,12,10,16,17,12,13,14,14,12,16,10,17,20,16,13,12,16,19,21,16,12,19,13,13,19,16,11,17,14,18,19,16,17,19,16,16,15,22,25,13,12,18,12,10,17,10,15,16,18,14,15,16,8,21,12,14,16,12,11,17,10,16,7,18,15,19,11,17,9,18,14,10,19,11,18,15,13,18
x29,16,11,5,13,8,15,11,9,12,10,10,8,12,13,9,17,13,8,15,6,6,12,-1,10,11,9,8,10,8,8,6,7,4,12,12,10,7,3,12,14,11,15,7,16,8,10,17,14,9,11,12,12,13,15,11,12,9,10,10,15,13,7,13,15,8,11,13,7,9,10,14,14,9,13,6,17,7,12,8,9,10,16,6,13,7,12,10,16,8,11,11,11,11,9,13,10,12,15,9,13
x3,12,12,6,12,8,11,15,13,11,12,13,12,9,10,12,14,13,8,14,11,7,10,10,-1,11,14,11,9,7,10,6,13,8,11,15,10,6,6,14,11,12,15,9,14,10,8,14,16,8,11,12,13,11,16,9,15,14,12,14,12,13,8,9,15,5,11,10,5,12,15,16,11,13,18,11,15,9,11,13,8,10,17,5,13,8,13,14,9,9,16,10,11,12,6,13,9,7,15,8,16
x30,23,22,16,18,22,19,16,12,15,15,10,14,20,20,19,21,21,15,21,13,11,16,11,11,-1,12,12,13,11,16,12,18,9,16,20,19,11,10,18,17,22,19,13,21,16,16,22,22,12,18,20,18,19,19,15,21,20,15,16,19,20,16,18,18,8,12,23,17,17,19,17,20,14,16,13,24,10,18,13,14,17,19,8,19,11,21,22,21,13,17,13,19,22,16,19,10,14,16,10,20
x31,15,14,8,14,14,14,14,13,14,13,15,16,10,10,11,16,16,13,17,9,9,17,9,14,12,-1,13,10,12,8,9,13,9,17,18,9,9,7,12,14,15,12,12,14,14,11,14,14,8,13,15,15,15,10,13,18,17,15,15,16,20,9,8,18,8,11,14,7,12,17,15,16,11,16,11,18,12,13,14,10,7,13,5,15,9,20,14,13,8,15,11,13,9,11,15,10,12,17,8,19
x32,16,13,11,8,13,12,11,10,11,12,11,14,10,12,12,13,18,10,15,6,8,12,8,11,12,13,-1,8,10,6,9,11,8,10,12,10,7,11,14,14,10,11,9,13,8,8,13,13,9,12,11,11,14,11,9,13,15,14,18,11,20,11,11,13,10,9,12,8,13,13,18,12,10,15,9,20,5,11,11,9,8,12,10,13,7,18,11,9,9,18,9,12,16,10,18,10,9,14,7,17
x33,11,17,7,15,15,16,13,11,12,14,12,12,11,14,10,17,13,12,15,7,6,13,10,9,13,10,8,-1,8,10,6,11,6,13,12,13,7,7,11,16,17,17,8,12,11,10,16,17,6,17,14,13,15,15,10,12,16,12,11,13,15,9,15,10,9,10,18,11,11,13,14,15,8,18,10,16,8,15,14,14,10,16,6,13,7,18,14,15,7,11,9,14,14,7,13,11,12,16,9,15
x34,15,12,11,9,15,13,10,14,10,11,12,9,12,12,9,16,14,10,18,9,8,14,8,7,11,12,10,8,-1,9,10,13,7,10,14,9,8,10,12,12,13,13,7,11,8,11,13,12,6,8,10,17,14,11,12,10,12,16,13,16,15,11,12,12,7,6,15,12,11,16,8,10,13,12,9,13,7,12,11,12,8,13,8,14,8,14,10,16,7,13,9,16,9,9,9,6,12,11,6,15
x35,15,12,11,14,16,15,13,10,13,12,14,8,16,16,12,18,15,9,17,10,17,14,8,10,16,8,6,10,9,-1,6,12,6,12,14,11,9,6,15,14,18,14,10,14,14,15,19,13,7,16,18,16,15,17,16,18,14,15,11,15,15,13,14,12,6,8,16,8,10,16,14,14,12,18,11,18,7,17,14,8,13,16,6,11,12,18,16,17,10,15,9,17,19,6,14,10,12,17,8,17
x36,13,10,11,12,13,10,7,7,8,15,10,10,9,10,14,13,12,12,15,9,6,12,6,6,12,9,9,6,10,6,-1,10,7,12,11,6,8,9,7,11,10,11,7,14,7,9,13,14,6,10,14,14,12,10,11,11,10,13,12,14,15,8,8,10,8,7,13,10,10,13,12,9,11,12,8,13,6,9,12,5,9,10,8,11,8,13,15,10,10,17,6,14,8,9,11,6,13,9,8,13
x37,16,13,12,14,17,15,11,11,16,13,15,9,11,15,15,18,17,15,16,9,10,16,7,13,18,13,11,11,13,12,10,-1,11,11,17,12,9,14,17,18,18,16,11,16,11,13,17,20,9,12,19,15,14,18,15,19,15,15,13,15,19,15,11,12,7,9,19,13,16,17,17,14,16,18,8,17,11,13,16,11,12,19,7,14,3,15,15,14,8,17,7,17,13,12,18,7,14,14,8,18
x38,11,8,4,11,13,8,8,5,6,8,5,8,9,8,10,11,9,8,8,7,7,10,4,8,9,9,8,6,7,6,7,11,-1,9,12,7,4,6,10,9,9,10,6,8,6,7,10,9,5,9,9,8,9,10,8,13,13,10,9,7,12,6,9,9,6,4,9,7,11,13,6,6,11,13,7,14,6,6,12,4,6,7,3,9,3,11,10,8,6,7,6,14,6,8,12,2,6,10,6,8
x39,17,15,12,19,15,18,14,12,12,18,14,12,18,13,13,18,19,14,20,13,9,17,12,11,16,17,10,13,10,12,12,11,9,-1,18,12,11,10,13,16,13,16,12,16,16,14,20,13,8,18,20,14,12,14,15,19,16,13,16,15,23,16,8,17,9,10,20,9,12,17,14,15,12,11,14,21,8,15,16,12,12,15,5,14,9,17,16,16,9,19,12,18,13,10,16,10,14,17,9,19
x4,18,18,14,17,21,17,18,12,13,19,15,17,19,16,17,20,20,14,21,9,13,20,12,15,20,18,12,12,14,14,11,17,12,18,-1,13,14,11,21,23,17,18,12,17,14,11,20,19,12,19,17,21,18,20,17,20,19,16,16,19,23,13,14,18,10,14,19,11,17,22,17,17,15,20,14,21,11,14,16,11,14,14,12,17,10,19,20,17,12,18,11,20,17,11,18,11,15,17,9,22
x40,17,14,13,18,15,16,16,12,11,15,9,15,13,13,10,14,11,9,19,10,8,16,10,10,19,9,10,13,9,11,6,12,7,12,13,-1,8,7,14,13,22,18,8,14,15,11,16,15,11,16,12,17,16,18,10,15,12,14,15,12,19,13,15,14,14,8,16,12,12,16,14,17,12,14,13,20,12,14,11,12,10,16,7,14,10,17,15,14,7,15,10,15,15,6,18,8,11,11,9,19
x41,13,12,10,13,13,12,14,5,8,14,8,7,11,10,10,14,12,11,14,9,9,13,7,6,11,9,7,7,8,9,8,9,4,11,14,8,-1,5,12,15,12,12,7,13,9,10,12,12,8,11,12,14,10,13,7,13,16,15,8,12,18,12,8,11,7,9,13,8,10,14,14,11,12,12,8,15,9,8,8,10,9,11,6,10,8,11,14,14,8,15,7,11,12,6,11,9,13,12,8,14
x42,10,10,13,9,12,9,9,8,8,11,8,6,9,12,9,11,14,11,14,6,7,12,3,6,10,7,11,7,10,6,9,14,6,10,11,7,5,-1,9,13,9,12,7,12,6,10,13,10,3,12,13,9,12,11,10,10,12,11,12,8,16,11,8,9,7,8,13,9,11,10,12,10,10,11,6,11,7,6,12,9,6,14,8,12,3,13,10,8,7,13,5,12,10,9,13,7,9,8,5,13
x43,20,19,10,16,15,13,18,14,12,11,10,12,15,16,17,16,19,9,19,9,10,16,12,14,18,12,14,11,12,15,7,17,10,13,21,14,12,9,-1,19,15,18,11,17,14,12,20,16,11,15,15,17,16,17,14,19,16,16,17,16,21,13,15,16,12,10,16,7,16,17,13,12,13,18,10,21,10,15,12,10,14,14,10,15,10,15,15,14,11,15,11,19,19,11,20,8,15,13,9,16
x44,18,19,14,17,20,21,14,10,17,17,16,16,18,21,16,20,19,16,20,9,9,19,14,11,17,14,14,16,12,14,11,18,9,16,23,13,15,13,19,-1,17,21,14,19,10,16,23,21,12,18,18,21,17,19,14,19,17,15,15,17,25,17,12,14,11,13,20,13,21,21,20,21,14,19,13,23,12,17,14,14,13,18,9,18,10,22,16,20,13,20,14,17,16,10,19,12,16,20,13,22
x45,23,20,15,19,24,18,18,13,18,19,15,17,21,18,19,24,21,16,24,15,16,21,11,12,22,15,10,17,13,18,10,18,9,13,17,22,12,9,15,17,-1,22,11,23,18,14,21,22,12,17,17,23,22,24,18,23,21,21,17,20,23,12,20,21,15,14,21,15,18,21,20,20,20,22,12,21,14,20,18,14,11,26,8,18,10,23,21,21,15,18,13,21,22,14,23,13,19,20,12,28
x46,18,20,10,19,21,18,16,12,13,19,12,15,17,21,17,24,21,11,23,12,8,16,15,15,19,12,11,17,13,14,11,16,10,16,18,18,12,12,18,21,22,-1,11,21,14,13,22,19,13,20,19,18,18,22,13,19,18,19,17,14,24,12,17,16,13,16,19,16,18,21,17,22,17,20,14,25,15,17,16,16,14,22,10,21,13,20,18,21,13,20,15,23,18,13,19,14,17,17,11,22
x47,13,12,9,11,11,12,11,7,14,12,8,8,10,12,13,11,12,7,12,7,8,12,7,9,13,12,9,8,7,10,7,11,6,12,12,8,7,7,11,14,11,11,-1,11,8,14,12,11,4,12,11,9,10,7,10,13,9,8,10,13,12,12,9,10,5,8,15,4,10,12,13,11,10,11,7,14,6,9,8,7,9,12,1,14,6,12,13,11,3,12,7,10,9,10,13,9,13,11,6,10
x48,24,20,13,17,18,14,17,11,16,19,13,10,21,20,21,22,23,17,18,17,13,19,16,14,21,14,13,12,11,14,14,16,8,16,17,14,13,12,17,19,23,21,11,-1,13,16,20,21,8,17,22,22,21,22,16,20,18,19,20,20,20,14,12,21,14,15,21,14,17,19,20,22,17,21,10,23,13,17,15,12,15,23,11,19,10,23,18,24,20,26,13,20,21,16,25,10,17,20,14,20
